Unnamed: 0,ETH.USD.Open,ETH.USD.High,ETH.USD.Low,ETH.USD.Close,ETH.USD.Volume,ETH.USD.Adjusted,date,day_of_week,weekend,daily_return,log_return,SMA_5,SMA_10,SMA_20,EMA_12,RSI_14,MACD_line,MACD_signal,MACD_hist,volatility_7d,volatility_21d,volume_zscore,volume_change,day_of_week_num
2024-12-17,3987.333984375,4040.337890625,3849.28662109375,3886.76611328125,35418700472,3886.76611328125,2024-12-17,Tuesday,0,-0.02525776168846805,-0.025582213898984484,3921.159765625,3867.7951171875006,3809.6940063476554,3858.1454425513034,58.769130467843596,165.57083058822764,185.9388626755674,-20.36803208733977,0.025463354020419424,0.03673204735970249,-0.3087318721125572,-0.2389026403456732,1
2024-12-18,3886.88696289062,3902.71557617188,3617.84057617188,3618.79125976562,48946681636,3618.79125976562,2024-12-18,Wednesday,0,-0.06894545380540085,-0.07143741459791329,3862.676953125,3829.1037841796874,3811.642993164062,3821.321722122737,47.486501514411884,134.21254365576897,175.59359887160772,-41.38105521583876,0.031259998321067156,0.03407435464674272,0.7415335270207187,0.38194459378018264,2
2024-12-19,3619.58203125,3717.66235351562,3330.87255859375,3417.92797851562,58879190250,3417.92797851562,2024-12-19,Thursday,0,-0.05550562793804514,-0.057105550701041466,3772.5814941406234,3799.0275390625,3802.8646728515623,3759.2611461831802,41.114863588161725,92.09131586075637,158.89314226943748,-66.80182640868111,0.03424523737594988,0.03591747612694145,1.3656815219627296,0.20292506625606865,3
2024-12-20,3417.93017578125,3496.32739257812,3098.20361328125,3472.55346679688,66383827229,3472.55346679688,2024-12-20,Friday,0,0.015982047785858766,0.015855679498075145,3676.703955078124,3783.09951171875,3791.207080078125,3715.152272431442,43.341382308767116,62.398469036836104,139.5942076229172,-77.19573858608109,0.03543871828921817,0.03610646991932671,1.6971674240917538,0.127458223306663,4
2024-12-21,3472.58911132812,3552.92163085938,3293.50561523438,3337.22241210938,31579389836,3337.22241210938,2024-12-21,Saturday,1,-0.038971625917780583,-0.039751344867883016,3546.65224609375,3733.53955078125,3772.5099487304688,3657.0092169972786,39.369740817391815,27.628109253430466,117.20098794901986,-89.5728786955894,0.03630572218516941,0.036222809122249476,-0.7977567318737478,-0.5242909131005264,5
2024-12-22,3336.99877929688,3398.65747070312,3219.294921875,3277.53515625,24780768375,3277.53515625,2024-12-22,Sunday,1,-0.017885309544488304,-0.018047184722856765,3424.8060546875,3672.98291015625,3754.1767822265624,3598.628592266928,37.72765473896475,-4.689852403301757,92.82281987855553,-97.51267228185729,0.0314550857725289,0.03631354009583058,-1.2574632696538186,-0.21528666311499411,6
2024-12-23,3277.51416015625,3461.52783203125,3217.36865234375,3415.78540039062,34496081389,3415.78540039062,2024-12-23,Monday,0,0.04218116284030926,0.04131578891043244,3384.2048828125,3623.44091796875,3743.93046875,3570.498870439804,43.59595823728508,-18.928237617121795,70.47260837942007,-89.40084599654186,0.039156660219777095,0.037609063175754125,-0.5244777211154412,0.39205051542313196,0
2024-12-24,3415.73803710938,3535.85766601562,3355.60913085938,3492.0498046875,23083678195,3492.0498046875,2024-12-24,Tuesday,0,0.022327047913536457,0.02208144833314204,3399.0292480468756,3585.80537109375,3726.46640625,3558.429783400988,46.58623375280188,-23.784191073017155,51.62124848893262,-75.40543956194978,0.042336281094148394,0.03797659784683146,-1.2343898254218661,-0.33083187233084255,1
2024-12-25,3491.95751953125,3542.83374023438,3440.09716796875,3493.2353515625,17651873225,3493.2353515625,2024-12-25,Wednesday,0,0.00033949884489303805,0.00033944122820036106,3403.165625,3539.9347900390617,3710.5777587890625,3548.3998708104514,46.63359797763882,-27.223094558997673,35.852379879346564,-63.07547443834424,0.034906517841883124,0.035236491934003085,-1.43648864040978,-0.23530933519843245,2
2024-12-26,3493.30419921875,3512.6044921875,3302.30639648438,3331.22583007812,22247726776,3331.22583007812,2024-12-26,Thursday,0,-0.04637807223951118,-0.04748798822014845,3401.9663085937477,3474.3092773437493,3676.848522949219,3514.988479928554,41.250492789466755,-42.5309939378335,20.175705115910553,-62.70669905374405,0.03279017276779778,0.03643418111506185,-1.0382179510329315,0.26036067064491397,3
2024-12-27,3331.0537109375,3436.71069335938,3302.57568359375,3328.9169921875,24091627403,3328.9169921875,2024-12-27,Friday,0,-0.0006930895737458087,-0.0006933298713626901,3412.2426757812477,3418.5243652343743,3643.1597412109377,3486.3620971991613,41.17754167308419,-54.22385950582748,5.295792191562947,-59.51965169739042,0.031753630560654805,0.03406855605311238,-0.8293969757327557,0.0828804059653021,4
2024-12-28,3328.77465820312,3419.92016601562,3318.03393554688,3397.90234375,14305648523,3397.90234375,2024-12-28,Saturday,1,0.02072306150150305,0.020511259981722818,3408.6660644531235,3396.435473632812,3612.76962890625,3472.7529043608292,44.34461498707049,-57.263895828975365,-7.216145412544715,-50.04775041643065,0.029205853606523714,0.0346218090193617,-1.4238427548281538,-0.4061983325701528,5
2024-12-29,3397.86254882812,3406.6484375,3321.66479492188,3349.51342773438,13440907792,3349.51342773438,2024-12-29,Sunday,1,-0.01424082010615313,-0.014343193669388772,3380.1587890625,3389.5940185546883,3594.3107788085936,3453.7929848798367,42.611545687331535,-62.853195128084735,-18.34355535565272,-44.50963977243201,0.02880232971939041,0.03460441202252192,-1.415163127032814,-0.06044750292932943,6
2024-12-30,3349.5859375,3428.52734375,3298.80444335938,3356.392578125,26981583962,3356.392578125,2024-12-30,Monday,0,0.002053776030171983,0.0020516699153466994,3352.790234375,3377.9779296875,3580.538720703125,3438.808306917554,42.95288188340174,-65.96723591385444,-27.86829146729307,-38.09894444656137,0.02327555698727814,0.031405500388284664,-0.47540401341810334,1.0074227410487393,0
2024-12-31,3356.39477539062,3444.39672851562,3311.41259765625,3332.53173828125,20845452085,3332.53173828125,2024-12-31,Tuesday,0,-0.0071090729967826505,-0.007134462860039393,3353.051416015626,3377.5088623046868,3555.524206542969,3422.4580655888917,42.01932140875105,-69.55867690546802,-36.20636855492806,-33.35230835053996,0.02059655140459266,0.031113777200651366,-0.8143320709447599,-0.22741926069432883,1
2025-01-01,3332.40649414062,3366.53149414062,3310.255859375,3353.50415039062,14195410493,3353.50415039062,2025-01-01,Wednesday,0,0.0062932370211084,0.006273517295700149,3357.96884765625,3385.1057617187494,3529.0443359375,3411.849770943004,43.18811201170638,-69.90677954367129,-42.94645075267671,-26.96032879099458,0.021042812326509563,0.028167892124780138,-1.1725048363615267,-0.31901642453632595,2
2025-01-02,3353.412109375,3493.4482421875,3348.35205078125,3451.392578125,22243574698,3451.392578125,2025-01-02,Thursday,0,0.02918989312208775,0.028771981247121308,3368.66689453125,3388.6664794921867,3506.0536987304686,3417.933279740234,48.415014339899145,-61.574087608539685,-46.67197812384931,-14.902109484690378,0.015230215511049833,0.028920347650979422,-0.5552985229802315,0.5669553697632546,3
2025-01-03,3451.68090820312,3627.0556640625,3421.83154296875,3605.009765625,21877299255,3605.009765625,2025-01-03,Friday,0,0.04450875524089293,0.04354668421094001,3419.7661621093744,3399.9624755859368,3492.883923339844,3446.71427756866,55.35655681406174,-42.08956372650073,-45.75549524437959,3.6659315178788603,0.020867372631849335,0.03080356659586386,-0.5350877148501963,-0.01646657284060249,4
2025-01-04,3605.20068359375,3669.19677734375,3574.32690429688,3657.70678710938,16060610759,3657.70678710938,2025-01-04,Saturday,1,0.01461771948216728,0.014511910498410507,3480.02900390625,3416.409619140625,3478.1722045898437,3479.174663651848,57.47078092923505,-22.140506962884956,-41.032497588080666,18.89199062519571,0.020549195107566247,0.030995694943363346,-0.8775402259430692,-0.26587781371919617,5
2025-01-05,3657.7431640625,3673.81298828125,3594.61694335938,3634.10375976562,12830306908,3634.10375976562,2025-01-05,Sunday,1,-0.006452957745804677,-0.0064738680818564355,3540.3434082031245,3446.697412109375,3460.5033447265623,3503.0099092078126,56.18727571067014,-8.141453195874874,-34.45428870963951,26.31283551376464,0.019132047791183337,0.030519797963491895,-1.029131756936565,-0.20113206773221948,6
2025-01-06,3634.11376953125,3743.94165039062,3611.21435546875,3688.611328125,23973574043,3688.611328125,2025-01-06,Monday,0,0.014998902607804343,0.014887531318589184,3607.36484375,3482.666845703125,3450.5956054687495,3531.563973656611,58.49268964907613,7.267428606900012,-26.10994524633161,33.37737385323162,0.01864431031670127,0.030670829798461197,-0.2312714726072025,0.8685113469929475,0
2025-01-07,3688.34130859375,3701.10693359375,3358.08984375,3381.57739257812,32235312545,3381.57739257812,2025-01-07,Tuesday,0,-0.08323835401301327,-0.08690776855318366,3593.4018066406234,3481.0343505859373,3438.7349121093744,3508.4891150291505,44.339515417287764,-5.235640948591026,-21.935084386783494,16.699443438192468,0.04128139686192519,0.03504842912978958,0.347005233822548,0.3446185573824496,1
2025-01-08,3381.61547851562,3413.68286132812,3209.21459960938,3326.32934570312,34337730882,3326.32934570312,2025-01-08,Wednesday,0,-0.016337951334858825,-0.016472887399647775,3537.665722656248,3478.715942382811,3434.1549804687493,3480.464535132838,42.353612763173324,-19.37907934307941,-21.42388337804268,2.0448040349632706,0.041848665054954444,0.0320794569926517,0.5696933110770798,0.06522096952108214,2
2025-01-09,3326.35961914062,3355.8623046875,3159.38403320312,3219.4306640625,28815726276,3219.4306640625,2025-01-09,Thursday,0,-0.032137130912400336,-0.03266486590657856,3450.0104980468723,3465.019750976561,3421.4988403320303,3440.305478045094,38.738286290052784,-38.76680677057084,-24.892468056548314,-13.874338714022524,0.04103610007922356,0.03055449609824381,0.32251752072266293,-0.16081448785815544,3
2025-01-10,3219.49658203125,3320.50048828125,3196.1103515625,3267.48999023438,26503845190,3267.48999023438,2025-01-10,Friday,0,0.014927896012282948,0.0148175715588593,3376.6877441406236,3458.5155761718734,3418.0122192382805,3413.7184799203687,41.16964232933064,-49.68104233371923,-29.8501829119825,-19.830859421736733,0.03577551340045212,0.03052365079661042,0.492034407155196,-0.08022983921545357,4
2025-01-11,3267.5224609375,3317.654296875,3219.69873046875,3282.2177734375,11772144561,3282.2177734375,2025-01-11,Saturday,1,0.004507369034683295,0.004497241268525248,3295.4090332031237,3451.3869384765626,3418.2463500976555,3393.4876019999274,41.930238007376936,-56.49104997145014,-35.17835632387603,-21.312693647574108,0.034643222560569883,0.029374930734749314,-1.510237343582955,-0.5558325791367935,5
2025-01-12,3282.150390625,3298.01831054688,3224.51049804688,3265.951171875,11647743556,3265.951171875,2025-01-12,Sunday,1,-0.004955978757455792,-0.004968300347394521,3272.2837890625,3432.8427978515624,3410.754638671874,3373.8666127499387,41.29520525722144,-62.4803740291145,-40.63875986492373,-21.841614164190773,0.03470803287248999,0.02912392340606735,-1.3700846029349525,-0.01056740378572385,6
2025-01-13,3266.09545898438,3335.19360351562,2920.5927734375,3135.49975585938,39911742769,3135.49975585938,2025-01-13,Monday,0,-0.039942855587986936,-0.04076247086264291,3234.117871093752,3385.891796875,3392.927136230469,3337.1947886129296,36.518597906174826,-76.86721809799928,-47.88445151153884,-28.982766586460443,0.033071309708614556,0.02872208494272929,2.3082246823523467,2.4265643450263474,0
2025-01-14,3135.67016601562,3254.75146484375,3126.80590820312,3223.6845703125,22847737224,3223.6845703125,2025-01-14,Tuesday,0,0.028124644018334477,0.02773640872797447,3234.968652343752,3342.4895751953118,3379.449597167969,3319.7316781051713,41.44901656991151,-80.22829627994815,-54.3532204652207,-25.875075814727452,0.024678010277438316,0.02901083973882902,0.12780043232687258,-0.42754348372514184,1
2025-01-15,3223.6845703125,3473.1015625,3186.13989257812,3450.53759765625,25991614661,3450.53759765625,2025-01-15,Wednesday,0,0.07037072715887938,0.06800506244582687,3271.578173828126,3324.132958984375,3385.415185546875,3339.855665728414,51.81645558624411,-63.850799269381696,-56.2527362260529,-7.598063043328793,0.03741673273329446,0.033185725463808914,0.4798262343124455,0.13760126029887854,2
2025-01-16,3450.30517578125,3458.1806640625,3265.67578125,3308.34521484375,26395516475,3308.34521484375,2025-01-16,Thursday,0,-0.041208762051769265,-0.04208191502412489,3276.8036621093756,3286.10634765625,3384.3865966796875,3335.0079040538503,46.28437912627292,-61.63476463623829,-57.32914190808999,-4.3056227281483,0.03907189215310041,0.03284234132091155,0.502890241950327,0.01553969690871293,3
2025-01-17,3308.19116210938,3525.54345703125,3307.31103515625,3474.10717773438,28200207229,3474.10717773438,2025-01-17,Friday,0,0.050104191710978574,0.04888938944737326,3318.434863281252,3295.3593261718756,3388.1968383789062,3356.4077923123937,52.633131360417345,-45.972988158753196,-55.05791115822263,9.084922999469434,0.042721313490356266,0.03459777182839892,0.6992846920049788,0.06837110975681338,4
2025-01-18,3473.56372070312,3493.06005859375,3228.33374023438,3305.78955078125,32420094038,3305.78955078125,2025-01-18,Saturday,1,-0.04844917509508084,-0.049662178112935364,3352.492822265626,3293.305346679689,3386.01064453125,3348.6203705383714,46.609091724093545,-46.60550402982017,-53.36742973254214,6.761925702721975,0.04811578312963504,0.03604936532900669,1.1167499364174145,0.14964027656720313,5
2025-01-19,3305.39794921875,3444.20654296875,3127.623046875,3208.96435546875,57242875399,3208.96435546875,2025-01-19,Sunday,1,-0.02928958236001966,-0.029727086231321007,3349.5487792968756,3292.258715820314,3378.6392333984377,3327.13482975843,43.523118966711486,-54.29389524684029,-53.552722835401774,-0.7411724114385194,0.049559950507165974,0.03647932674891938,3.0035791796772706,0.7656603750718585,6
2025-01-20,3208.93383789062,3444.28271484375,3147.52294921875,3278.03540039062,52383187336,3278.03540039062,2025-01-20,Monday,0,0.021524403910613277,0.021296025259984058,3315.04833984375,3293.3132568359383,3375.914416503906,3319.5810713941514,46.25673685576764,-54.18888882484816,-53.67995603329105,-0.5089327915571147,0.046985781784593075,0.036817399766249134,2.1223114536688845,-0.08489594607410123,0
2025-01-21,3278.43603515625,3365.77807617188,3202.49267578125,3327.40625,32804001146,3327.40625,2025-01-21,Tuesday,0,0.015061109347231927,0.01494881693485739,3318.860546875,3297.832104492188,3374.609521484375,3320.7849450258204,48.187208182232666,-49.55066628806799,-52.854098084246445,3.303431796178458,0.0462753661508126,0.036935300554584015,0.4515247610351388,-0.3737685159250387,1
2025-01-22,3327.2373046875,3364.74609375,3223.38598632812,3240.224609375,22171220981,3240.224609375,2025-01-22,Wednesday,0,-0.026201080984625813,-0.026550445302571023,3272.0840332031244,3295.2594482421882,3364.051123046875,3308.3910472333864,45.106055011978704,-52.30671208502872,-52.744620884402906,0.4379087993741848,0.03719816719448797,0.03736224394371778,-0.47531036947797006,-0.3241305875364695,2
2025-01-23,3240.47534179688,3346.732421875,3184.06689453125,3334.71411132812,32419520084,3334.71411132812,2025-01-23,Thursday,0,0.029161404946969283,0.02874430067078139,3277.8689453124985,3315.1808837890626,3350.536340332031,3312.440749401807,48.91837571283687,-46.332295250660536,-51.462155757654436,5.1298605069939,0.0363372743652693,0.03736109478556197,0.35802377243936195,0.462234313201896,3
2025-01-24,3334.80834960938,3424.89990234375,3277.3232421875,3309.55493164062,25578325671,3309.55493164062,2025-01-24,Friday,0,-0.007544628669076459,-0.007573233345215728,3297.9870605468723,3323.767919921874,3333.128747558593,3311.9967774385473,47.963227031829526,-43.13048106489441,-49.79582081910243,6.66533975420802,0.029411728353914052,0.03589096264965121,-0.24326122983849474,-0.21102084161869916,4
2025-01-25,3309.71166992188,3349.29833984375,3270.27319335938,3317.26953125,13744316078,3317.26953125,2025-01-25,Saturday,1,0.0023310081774516878,0.002328295592444082,3305.8338867187476,3310.4411132812493,3317.287036132812,3312.807970332617,48.29659181689523,-39.515012077976735,-47.739659070877295,8.22464699290056,0.022889674611566695,0.0356813102684461,-1.2373729520424077,-0.46265771048560356,5
2025-01-26,3317.29150390625,3359.3125,3233.92211914062,3236.13427734375,14471528757,3236.13427734375,2025-01-26,Sunday,1,-0.02445844485711024,-0.024762521012446293,3287.5794921874976,3303.2200195312494,3294.663183593749,3301.012017565099,45.02931734069835,-42.70439409980281,-46.7326060766624,4.028211976859588,0.02188479064219609,0.03595768478043311,-1.1926198877363283,0.052910066595748706,6
2025-01-27,3235.85522460938,3250.396484375,3024.09155273438,3178.92041015625,39412486482,3178.92041015625,2025-01-27,Monday,0,-0.017679695057172262,-0.017837847698675705,3275.318652343748,3273.701342773436,3284.5303344726553,3282.2286933483533,42.829008984249846,-49.280607093685376,-47.242206280066995,-2.038400813618381,0.020872501526934442,0.035760575483240624,0.8693160769219008,1.7234501028742972,0
2025-01-28,3179.0869140625,3222.7373046875,3040.09228515625,3077.11254882812,20718206194,3077.11254882812,2025-01-28,Tuesday,0,-0.032025923330092465,-0.03254997236384096,3223.7983398437477,3250.8336425781226,3272.069494628906,3250.6723634221635,39.16195546321651,-61.992733196621884,-50.19231166337798,-11.800421533243906,0.021218921197550582,0.03178724559898907,-0.6554858196933571,-0.4743237982850391,1
2025-01-29,3076.38012695312,3177.98046875,3055.181640625,3112.9990234375,22727786058,3112.9990234375,2025-01-29,Wednesday,0,0.011662386097332389,0.011594904629127557,3184.487158203124,3241.237109374998,3266.747912597656,3229.491849578369,41.07708268588139,-68.38316754550624,-53.830482839803636,-14.552684705702603,0.021497509474369764,0.031831310529355845,-0.4417778467302845,0.09699584245773041,2
2025-01-30,3113.28979492188,3282.986328125,3093.12377929688,3247.78002929688,19958405782,3247.78002929688,2025-01-30,Thursday,0,0.04329619278535768,0.04238511728102367,3170.5892578125,3238.2115722656245,3265.7624145507807,3232.3054156889093,47.73197528509471,-61.858861595929284,-55.43615859102877,-6.422703004900512,0.02557403898005987,0.032587275202251444,-0.6315319910934432,-0.1218499799730911,3
2025-01-31,3247.8671875,3437.56909179688,3214.935546875,3298.26513671875,30128115902,3298.26513671875,2025-01-31,Friday,0,0.015544497153891168,0.015424919053597302,3183.0154296875,3235.297460937499,3266.5647827148437,3242.4530650781157,50.0095023423227,-52.01497957219772,-54.751922787262565,2.736943215064848,0.026438074707187818,0.03260080293899003,0.19594534387357707,0.5095452127329636,4
